standard_brand,url,views,engagement
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7546172367056293138,20200,112
MAKARIZO,https://www.tiktok.com/@salsabyyllaa/video/7542806553850645780,25500,868
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7517567522766408968,9351,70
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7535502265671552274,58200,181
MAKARIZO,https://www.tiktok.com/@anggraenivaniap/video/7469735222876163335,1000000,22785
MAKARIZO,https://www.tiktok.com/@kenesah/video/7457516415663279377,12600,935
MAKARIZO,https://www.tiktok.com/@clarissavnn/video/7512017978850938118,45500,591
MAKARIZO,https://www.tiktok.com/@a.yikkkkk/video/7538995561874164998,2585,26
MAKARIZO,https://www.tiktok.com/@ansalaputriii/video/7534957746790075656,62700,1745
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7565732446709255431,52100,189
MAKARIZO,https://www.instagram.com/p/DNaUUv-BPdj,2859,145
MAKARIZO,https://www.tiktok.com/@triyanamahadewi/video/7542469379091352837,29300,235
MAKARIZO,https://www.tiktok.com/@bepuuu/video/7538053730223115527,311700,16929
MAKARIZO,https://www.tiktok.com/@juwitasitumorang88/video/7548690794538995000,27300,867
MAKARIZO,https://www.tiktok.com/@qiiiieun/video/7472977969682730246,34900,651
MAKARIZO,https://www.tiktok.com/@syaimasalsabilaa/video/7470130279852559622,53300,381
MAKARIZO,https://www.tiktok.com/@qiiiieun/video/7462972287860493573,11300,379
MAKARIZO,https://www.tiktok.com/@helen.mn_/video/7487056331078208775,8943,144
MAKARIZO,https://www.tiktok.com/@namanya.katerine/video/7482694824211025170,320400,1105
MAKARIZO,https://www.tiktok.com/@endaws/video/7541429242333089080,354,37
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7561300790434991378,15900,49
MAKARIZO,https://www.tiktok.com/@raihanpffff/video/7524602343413828869,252600,11234
MAKARIZO,https://www.youtube.com/watch?v=EJ614QJ5KS8,15568,539
MAKARIZO,https://www.instagram.com/p/DOyUd8VAZ09,3138,39
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7461178720758336776,61700,2184
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7516051778568195336,33900,282
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7538763478887091463,18500,46
MAKARIZO,https://www.tiktok.com/@syaimasalsabilaa/video/7537327604165135621,6899,142
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7461865407108959495,20600,443
MAKARIZO,https://www.tiktok.com/@khansaassaa/video/7553157355303652664,17300,877
MAKARIZO,https://www.tiktok.com/@robbypurbaofficial/video/7465302608278801670,1601,39
MAKARIZO,https://www.tiktok.com/@nabilla_wr/video/7462207795811650821,52800,1250
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7520919218108255496,2568,52
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7518757282956545287,231000,2796
MAKARIZO,https://www.tiktok.com/@doctor.incognito_99/video/7535009495555018040,58500,2420
MAKARIZO,https://www.tiktok.com/@fiq.taufiq/video/7470488573439954181,306100,2363
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7538032704328142098,13800,77
MAKARIZO,https://www.tiktok.com/@ehfank/video/7478550757713726727,17500,86
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7515229176060759314,25700,266
MAKARIZO,https://www.tiktok.com/@nepydior/video/7462352978494754054,70300,1153
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7519150570255453448,12900,67
MAKARIZO,https://www.tiktok.com/@sylvianesss/video/7558095229195128120,21100,3171
MAKARIZO,https://www.tiktok.com/@almollyyy/video/7463109797894753537,35200,3324
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7525026824926121234,85000,765
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7565810271348968712,20100,73
MAKARIZO,https://www.tiktok.com/@_rzkgii/video/7518053290630860088,8296,123
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7524182351543291154,314500,1277
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7515412361818295570,14400,100
MAKARIZO,https://www.tiktok.com/@jeaandds_/video/7471185706732358967,84200,1758
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7519161164828282120,21900,97
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7459998699523935496,76600,1481
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7561799265815694599,38000,214
MAKARIZO,https://www.tiktok.com/@doctor.incognito_99/video/7513209823928847621,506500,28947
MAKARIZO,https://www.tiktok.com/@jeaandds_/video/7477610957032770822,74200,2044
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7514956823921691911,22600,322
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7461179705270521096,43300,826
MAKARIZO,https://www.tiktok.com/@kevindikmanto/video/7500505479135694081,139300,3010
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7560623857841884424,35200,326
MAKARIZO,https://www.tiktok.com/@siiiincerelyaprilll/video/7541267547627244808,17300,3513
MAKARIZO,https://www.tiktok.com/@yocinss/video/7554720764654619916,366,55
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7563226546035592455,33000,139
MAKARIZO,https://www.tiktok.com/@syellaps/video/7459726013791030534,2818,124
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7515020620569054471,10900,56
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7464930411873963272,7288,118
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7559038409600191751,27900,78
MAKARIZO,https://www.tiktok.com/@rdiaaans/video/7508982917142433030,77000,15671
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7517879950448348423,22800,279
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7483640813981863176,14400,204
MAKARIZO,https://www.tiktok.com/@adenjaxmi/video/7504243680107187463,25000,161
MAKARIZO,https://www.tiktok.com/@kesnareal/video/7486739932539620663,11100,1870
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7529066573672303879,3000000,5024
MAKARIZO,https://www.tiktok.com/@raihanpffff/video/7540575001343282438,50200,12977
MAKARIZO,https://www.tiktok.com/@therealgitasav/video/7535776734633872662,425300,3214
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7519742854344920338,50200,198
MAKARIZO,https://www.tiktok.com/@diniandrinattt/video/7524223167351508242,140800,10860
MAKARIZO,https://www.tiktok.com/@deadindaaaa/video/7462290757949328646,75400,1266
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7525815703929146632,129500,634
MAKARIZO,https://www.tiktok.com/@sherlavenia/video/7503891152009989397,15800,1466
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7546049832318766354,11200,51
MAKARIZO,https://www.tiktok.com/@abigaiellll/video/7544321038834732293,9292,253
MAKARIZO,https://www.tiktok.com/@erinagustinaa/video/7483076424811728183,27400,230
MAKARIZO,https://www.instagram.com/p/DNaWi1Sz15w,309075,7542
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7535084592244575495,44800,128
MAKARIZO,https://www.instagram.com/p/DMzhm0mh5bQ,3095,51
MAKARIZO,https://www.tiktok.com/@hi.valenth/video/7491974872260709637,5422,35
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7547597047776480520,13000,50
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7515988010802973959,42800,571
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7548007707983269138,10200,54
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7541360298683305223,28400,134
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7561284320598478088,23000,131
MAKARIZO,https://www.tiktok.com/@dinzzur/video/7561096171557571852,23400,1530
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7460117505793707282,22900,815
MAKARIZO,https://www.tiktok.com/@nayraliaapwty_/video/7461914508223728902,52500,1169
MAKARIZO,https://www.tiktok.com/@karinaustinn/video/7478680353968786696,27300,3003
MAKARIZO,https://www.tiktok.com/@matapolo/video/7560586649197940024,16700,457
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7563508307701353748,25800,224
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7483913692900347154,38400,924
MAKARIZO,https://www.tiktok.com/@jessy.iene/video/7545127613510028550,2469,41
MAKARIZO,https://www.tiktok.com/@namanya.katerine/video/7461885245835463954,105400,536
MAKARIZO,https://www.tiktok.com/@alizafrd_/video/7550544368092974342,1914,46
MAKARIZO,https://www.tiktok.com/@pieceofsefti/video/7522453277837937925,49400,2046
MAKARIZO,https://www.tiktok.com/@tekinziee/video/7464453074300456197,3172,79
MAKARIZO,https://www.tiktok.com/@aprilliadewiii/video/7483556427450158354,10700,182
MAKARIZO,https://www.tiktok.com/@dmsspptr/video/7532463441437527301,3550,61
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7563144158370729234,21700,70
MAKARIZO,https://www.tiktok.com/@nabellasav/video/7464919803392773381,19500,4443
MAKARIZO,https://www.tiktok.com/@pieceofsefti/video/7521713921774931206,1500000,129216
MAKARIZO,https://www.instagram.com/p/DLB0dU2pKBL,274501,97
MAKARIZO,https://www.tiktok.com/@anggianisl/video/7472284966236327176,11800,89
MAKARIZO,https://www.instagram.com/p/DMxegGfBJnm,1219,22
MAKARIZO,https://www.instagram.com/p/DO8j88vAbz5,36854,252
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7514623161883823368,10300,71
MAKARIZO,https://www.tiktok.com/@jeaandds_/video/7509059985989586182,24200,1228
MAKARIZO,https://www.tiktok.com/@kepalatokotiktok/video/7563608349808266517,33700,621
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7547615749620256008,11300,34
MAKARIZO,https://www.tiktok.com/@farisha.21/video/7562065714090183943,14800,529
MAKARIZO,https://www.tiktok.com/@antiq165/video/7455920023865937170,6482,177
MAKARIZO,https://www.instagram.com/p/DOLmx0okZFZ,4868,47
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7564355474351623442,15000,49
MAKARIZO,https://www.tiktok.com/@natasyasaswd/video/7493557356165434679,172400,2296
MAKARIZO,https://www.tiktok.com/@ptramrqz_/video/7551271541061782790,486800,2524
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7559416798387391752,42900,132
MAKARIZO,https://www.tiktok.com/@reynii__/video/7553527591584451851,18500,412
MAKARIZO,https://www.tiktok.com/@marcospeaking/video/7468315396047785224,3717,34
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7529430226422582546,541700,3994
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7516741878218378514,10800,48
MAKARIZO,https://www.tiktok.com/@kepalatokotiktok/video/7557295232371510540,46600,1275
MAKARIZO,https://www.tiktok.com/@thisreli_/video/7502022856033848581,1478,53
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7548387007907581192,6909,36
MAKARIZO,https://www.tiktok.com/@mouranzeta/video/7555469961301331212,957,41
MAKARIZO,https://www.tiktok.com/@soufberry/video/7558453220993961272,42700,9272
MAKARIZO,https://www.tiktok.com/@cakeeya/video/7556987128253631762,28900,582
MAKARIZO,https://www.tiktok.com/@thisisalulaa/video/7484167897263213842,28400,1262
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7547924595496553735,40300,136
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7561013799034064135,34000,118
MAKARIZO,https://www.instagram.com/p/DKy0BBMzlVd,3790,30
MAKARIZO,https://www.tiktok.com/@bepuuu/video/7563280027924647175,152800,2671
MAKARIZO,https://www.tiktok.com/@ryanfadh/video/7467495573533314310,202400,1208
MAKARIZO,https://www.tiktok.com/@zikridaulay26/video/7526071686895111442,51400,3818
MAKARIZO,https://www.tiktok.com/@arviledmyth/video/7461115549641133332,6305,612
MAKARIZO,https://www.tiktok.com/@dwi_alhikmawati/video/7462616254755507462,32300,1268
MAKARIZO,https://www.instagram.com/p/DPOVNcIAQmv,3753,53
MAKARIZO,https://www.tiktok.com/@agatha.oktavina/video/7456242721255083270,331100,1960
MAKARIZO,https://www.tiktok.com/@michelleeserafin/video/7553998443425877256,34800,265
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7548437267635850504,11100,90
MAKARIZO,https://www.tiktok.com/@salvessam/video/7470382015108500742,633800,5389
MAKARIZO,https://www.tiktok.com/@rossyrosee3/video/7459350519421635845,353400,11331
MAKARIZO,https://www.instagram.com/p/DOxyeAAkhPc,3033,133
MAKARIZO,https://www.tiktok.com/@bintadytama/video/7467855928251976965,59300,5255
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7545719210391899410,16200,53
MAKARIZO,https://www.instagram.com/p/DL49AvPh16I,2996,66
MAKARIZO,https://www.tiktok.com/@muyylove/video/7520472755926469944,8418,431
MAKARIZO,https://www.tiktok.com/@vvvukuu/video/7459997989021437202,31800,555
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7537644215052979464,83000,104
MAKARIZO,https://www.instagram.com/p/DNk85xYBFrO,1481,22
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7522380420944628999,42000,240
MAKARIZO,https://www.tiktok.com/@jeaandds_/video/7461943586657979653,11900,308
MAKARIZO,https://www.tiktok.com/@salsabyyllaa/video/7543864043711302933,46200,1123
MAKARIZO,https://www.instagram.com/p/DL7ZxosByta,2264,36
MAKARIZO,https://www.tiktok.com/@arlinlilin/video/7486715716205333768,2408,212
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7545766008368205064,15100,51
MAKARIZO,https://www.instagram.com/p/DKtr-CWSimt,1370,36
MAKARIZO,https://www.tiktok.com/@febbyindraa/video/7553140146586062091,92200,8133
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7519431668348800264,40100,353
MAKARIZO,https://www.tiktok.com/@meyshaira/video/7484099582775840021,265300,6718
MAKARIZO,https://www.tiktok.com/@kevindikmanto/video/7531345930591751429,633500,4422
MAKARIZO,https://www.tiktok.com/@alvinz217/video/7498724033765313810,62500,2473
MAKARIZO,https://www.tiktok.com/@jadiguru__/video/7555398774676327692,5128,161
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7517147298439220487,41400,528
MAKARIZO,https://www.tiktok.com/@budidarmawan24/video/7480774880170986807,23100,1067
MAKARIZO,https://www.tiktok.com/@syaimasalsabilaa/video/7525054149998742789,25400,435
MAKARIZO,https://www.tiktok.com/@ansalaputriii/video/7506444544238488840,48800,1576
MAKARIZO,https://www.tiktok.com/@syellaps/video/7483040005171039493,21700,2285
MAKARIZO,https://www.tiktok.com/@whoaustin/video/7465283100512095496,262000,4477
MAKARIZO,https://www.tiktok.com/@rin.channn/video/7516485707393715461,111600,5398
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7537639089156230408,35900,37
MAKARIZO,https://www.tiktok.com/@dewipus02/video/7536160214588935445,1595,163
MAKARIZO,https://www.tiktok.com/@yoitsabrahams/video/7509847449738038533,18100,595
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7520273614126550280,29600,202
MAKARIZO,https://www.tiktok.com/@kevindikmanto/video/7535696324428041528,187200,1385
MAKARIZO,https://www.instagram.com/p/DN20DJEwhp1,11093,151
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7560557297433365778,28300,109
MAKARIZO,https://www.tiktok.com/@angelaaudreyyy/video/7468631825569631494,19900,141
MAKARIZO,https://www.tiktok.com/@ebykumbha12/video/7556796570134482188,19800,193
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7546178954646834440,20200,63
MAKARIZO,https://www.tiktok.com/@fashaa20/video/7499123220642008328,14300,428
MAKARIZO,https://www.tiktok.com/@napolala/video/7462325705599143173,10400,87
MAKARIZO,https://www.tiktok.com/@catlovers29/video/7552809435849133319,17200,518
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7542458681967824146,33800,146
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7559174570733751559,59400,169
MAKARIZO,https://www.tiktok.com/@hollameeee/video/7536523527906675973,8224,1123
MAKARIZO,https://www.tiktok.com/@rizalhamzahnasution/video/7462008418589609221,21300,1432
MAKARIZO,https://www.instagram.com/p/DK6-BF8hDpr,2340,34
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7558073781189709074,32600,148
MAKARIZO,https://www.tiktok.com/@kellygracia_/video/7552758794632137992,280800,24970
MAKARIZO,https://www.tiktok.com/@ninunaaa/video/7542464201697152264,19200,394
MAKARIZO,https://www.instagram.com/p/DL9-ksSBrjU,3156,32
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7523055078798822664,21700,142
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7558055887563148552,52400,106
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7562106645074005255,33200,40
MAKARIZO,https://www.tiktok.com/@catlovers29/video/7516764515531377928,32400,618
MAKARIZO,https://www.tiktok.com/@destiarifa/video/7459999735424765189,181300,3747
MAKARIZO,https://www.tiktok.com/@adenjaxmi/video/7548385588680887568,13100,244
MAKARIZO,https://www.tiktok.com/@ayusswandewiii/video/7530167698781736199,50300,2473
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7561330976463293703,88800,466
MAKARIZO,https://www.tiktok.com/@mykenzie.aurelia/video/7506053503492803845,4261,55
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7529766624799280402,28100,108
MAKARIZO,https://www.tiktok.com/@ninunaaa/video/7467488320440880392,12100,201
MAKARIZO,https://www.tiktok.com/@theaven1802/video/7472735250980850949,64400,1079
MAKARIZO,https://www.tiktok.com/@rdfatullah/video/7549053103329266962,13400,838
MAKARIZO,https://www.instagram.com/p/DO5BFxeE53w,15159,118
MAKARIZO,https://www.tiktok.com/@sherlavenia/video/7501238939911572756,7409,343
MAKARIZO,https://www.tiktok.com/@stylesonnnn/video/7477880349956050194,79600,1868
MAKARIZO,https://www.tiktok.com/@emeraldzwr/video/7545398998195096838,174000,11313
MAKARIZO,https://www.tiktok.com/@nuraliyanatasha13/video/7458267336533986566,11200,148
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7537623232308923666,51700,62
MAKARIZO,https://www.tiktok.com/@jessy.iene/video/7519083812446375174,536900,5954
MAKARIZO,https://www.instagram.com/p/DO_GxbvAchj,1893,30
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7558309851047218450,25800,152
MAKARIZO,https://www.tiktok.com/@almollyyy/video/7461966101841284369,40000,4313
MAKARIZO,https://www.tiktok.com/@therealgitasav/video/7512001385294990594,74500,4118
MAKARIZO,https://www.tiktok.com/@pusspiipus/video/7472711384627744005,43200,1292
MAKARIZO,https://www.tiktok.com/@emmachatarina/video/7515654493799828753,14800,216
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7547611276583668999,112800,165
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7545390504523894023,98000,353
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7522540673384369426,27800,109
MAKARIZO,https://www.tiktok.com/@keyaandaanish/video/7483708638603939090,65000,809
MAKARIZO,https://www.tiktok.com/@vonvon_7/video/7484223497116355845,155800,380
MAKARIZO,https://www.instagram.com/p/DLuZF-BJfOy,46168,129
MAKARIZO,https://www.tiktok.com/@ayusswandewiii/video/7548091885307448584,73000,9429
MAKARIZO,https://www.tiktok.com/@makarizoprofessional/video/7519841787779861768,16900,138
MAKARIZO,https://www.tiktok.com/@raihanpffff/video/7552804790036761868,576200,13589
